anio,mes,dia,fecha_date,fecha,cant_conversaciones,cant_intencion_compra,cant_adquisicion,cant_compra
2020,202010,2020-10-14,2020-10-14 01:00:00,2020101401,5.0,9.0,6.0,0.0
2020,202010,2020-10-14,2020-10-14 02:00:00,2020101402,0.0,6.0,4.0,1.0
2020,202010,2020-10-14,2020-10-14 03:00:00,2020101403,7.0,11.0,10.0,0.0
2020,202010,2020-10-14,2020-10-14 04:00:00,2020101404,4.0,4.0,4.0,0.0
2020,202010,2020-10-14,2020-10-14 05:00:00,2020101405,13.0,5.0,5.0,0.0
2020,202010,2020-10-14,2020-10-14 06:00:00,2020101406,10.0,2.0,2.0,0.0
2020,202010,2020-10-14,2020-10-14 07:00:00,2020101407,9.0,4.0,4.0,0.0
2020,202010,2020-10-14,2020-10-14 08:00:00,2020101408,14.0,0.0,0.0,0.0
2020,202010,2020-10-14,2020-10-14 09:00:00,2020101409,24.0,5.0,4.0,0.0
2020,202010,2020-10-14,2020-10-14 10:00:00,2020101410,15.0,7.0,7.0,2.0
2020,202010,2020-10-14,2020-10-14 11:00:00,2020101411,16.0,10.0,10.0,0.0
2020,202010,2020-10-14,2020-10-14 12:00:00,2020101412,9.0,9.0,5.0,1.0
2020,202010,2020-10-14,2020-10-14 13:00:00,2020101413,20.0,6.0,5.0,0.0
2020,202010,2020-10-14,2020-10-14 14:00:00,2020101414,24.0,16.0,9.0,1.0
2020,202010,2020-10-14,2020-10-14 15:00:00,2020101415,18.0,26.0,10.0,0.0
2020,202010,2020-10-14,2020-10-14 16:00:00,2020101416,14.0,20.0,9.0,0.0
2020,202010,2020-10-14,2020-10-14 17:00:00,2020101417,15.0,18.0,8.0,1.0
2020,202010,2020-10-14,2020-10-14 18:00:00,2020101418,7.0,16.0,6.0,1.0
2020,202010,2020-10-14,2020-10-14 19:00:00,2020101419,7.0,7.0,1.0,2.0
2020,202010,2020-10-14,2020-10-14 20:00:00,2020101420,10.0,7.0,0.0,1.0
2020,202010,2020-10-14,2020-10-14 21:00:00,2020101421,17.0,12.0,2.0,0.0
2020,202010,2020-10-14,2020-10-14 22:00:00,2020101422,16.0,10.0,1.0,0.0
2020,202010,2020-10-14,2020-10-14 23:00:00,2020101423,2.0,13.0,0.0,0.0
2020,202010,2020-10-15,2020-10-15 00:00:00,2020101500,6.0,3.0,0.0,1.0
2020,202010,2020-10-15,2020-10-15 01:00:00,2020101501,3.0,5.0,0.0,0.0
2020,202010,2020-10-15,2020-10-15 02:00:00,2020101502,3.0,3.0,0.0,0.0
2020,202010,2020-10-15,2020-10-15 03:00:00,2020101503,1.0,1.0,0.0,0.0
2020,202010,2020-10-15,2020-10-15 04:00:00,2020101504,2.0,0.0,0.0,0.0
2020,202010,2020-10-15,2020-10-15 05:00:00,2020101505,4.0,1.0,0.0,0.0
2020,202010,2020-10-15,2020-10-15 06:00:00,2020101506,4.0,3.0,0.0,0.0
2020,202010,2020-10-15,2020-10-15 07:00:00,2020101507,8.0,3.0,1.0,0.0
2020,202010,2020-10-15,2020-10-15 08:00:00,2020101508,7.0,5.0,1.0,0.0
2020,202010,2020-10-15,2020-10-15 09:00:00,2020101509,6.0,5.0,2.0,1.0
2020,202010,2020-10-15,2020-10-15 10:00:00,2020101510,3.0,5.0,0.0,0.0
2020,202010,2020-10-15,2020-10-15 11:00:00,2020101511,6.0,2.0,1.0,0.0
2020,202010,2020-10-15,2020-10-15 12:00:00,2020101512,3.0,2.0,0.0,0.0
2020,202010,2020-10-15,2020-10-15 13:00:00,2020101513,8.0,1.0,0.0,0.0
2020,202010,2020-10-15,2020-10-15 14:00:00,2020101514,7.0,4.0,0.0,0.0
2020,202010,2020-10-15,2020-10-15 15:00:00,2020101515,18.0,4.0,0.0,1.0
2020,202010,2020-10-15,2020-10-15 16:00:00,2020101516,15.0,13.0,0.0,0.0
2020,202010,2020-10-15,2020-10-15 17:00:00,2020101517,9.0,9.0,1.0,0.0
2020,202010,2020-10-15,2020-10-15 18:00:00,2020101518,5.0,7.0,2.0,0.0
2020,202010,2020-10-15,2020-10-15 19:00:00,2020101519,7.0,5.0,0.0,1.0
2020,202010,2020-10-15,2020-10-15 20:00:00,2020101520,4.0,7.0,0.0,0.0
2020,202010,2020-10-15,2020-10-15 21:00:00,2020101521,10.0,6.0,1.0,1.0
2020,202010,2020-10-15,2020-10-15 22:00:00,2020101522,2.0,9.0,3.0,1.0
2020,202010,2020-10-15,2020-10-15 23:00:00,2020101523,3.0,1.0,0.0,0.0
2020,202010,2020-10-16,2020-10-16 00:00:00,2020101600,4.0,2.0,0.0,0.0
2020,202010,2020-10-16,2020-10-16 01:00:00,2020101601,0.0,3.0,0.0,0.0
2020,202010,2020-10-16,2020-10-16 03:00:00,2020101603,1.0,0.0,0.0,0.0
2020,202010,2020-10-16,2020-10-16 04:00:00,2020101604,1.0,1.0,0.0,0.0
2020,202010,2020-10-16,2020-10-16 05:00:00,2020101605,5.0,1.0,0.0,0.0
2020,202010,2020-10-16,2020-10-16 06:00:00,2020101606,2.0,3.0,1.0,0.0
2020,202010,2020-10-16,2020-10-16 07:00:00,2020101607,7.0,1.0,0.0,0.0
2020,202010,2020-10-16,2020-10-16 08:00:00,2020101608,12.0,6.0,0.0,0.0
2020,202010,2020-10-16,2020-10-16 09:00:00,2020101609,10.0,9.0,0.0,0.0
2020,202010,2020-10-16,2020-10-16 10:00:00,2020101610,2.0,9.0,0.0,0.0
2020,202010,2020-10-16,2020-10-16 11:00:00,2020101611,3.0,2.0,0.0,0.0
2020,202010,2020-10-16,2020-10-16 12:00:00,2020101612,8.0,2.0,0.0,0.0
2020,202010,2020-10-16,2020-10-16 13:00:00,2020101613,6.0,6.0,0.0,0.0
2020,202010,2020-10-16,2020-10-16 14:00:00,2020101614,4.0,3.0,0.0,0.0
2020,202010,2020-10-16,2020-10-16 15:00:00,2020101615,8.0,5.0,0.0,1.0
2020,202010,2020-10-16,2020-10-16 16:00:00,2020101616,7.0,2.0,0.0,0.0
2020,202010,2020-10-16,2020-10-16 17:00:00,2020101617,8.0,4.0,0.0,0.0
2020,202010,2020-10-16,2020-10-16 18:00:00,2020101618,10.0,7.0,0.0,0.0
2020,202010,2020-10-16,2020-10-16 19:00:00,2020101619,13.0,5.0,0.0,0.0
2020,202010,2020-10-16,2020-10-16 20:00:00,2020101620,9.0,10.0,0.0,0.0
2020,202010,2020-10-16,2020-10-16 21:00:00,2020101621,9.0,7.0,0.0,2.0
2020,202010,2020-10-16,2020-10-16 22:00:00,2020101622,6.0,6.0,0.0,0.0
2020,202010,2020-10-16,2020-10-16 23:00:00,2020101623,2.0,6.0,1.0,0.0
2020,202010,2020-10-17,2020-10-17 00:00:00,2020101700,7.0,2.0,0.0,0.0
2020,202010,2020-10-17,2020-10-17 01:00:00,2020101701,1.0,5.0,0.0,0.0
2020,202010,2020-10-17,2020-10-17 02:00:00,2020101702,2.0,2.0,0.0,1.0
2020,202010,2020-10-17,2020-10-17 03:00:00,2020101703,3.0,2.0,0.0,0.0
2020,202010,2020-10-17,2020-10-17 04:00:00,2020101704,6.0,2.0,0.0,0.0
2020,202010,2020-10-17,2020-10-17 05:00:00,2020101705,8.0,1.0,0.0,0.0
2020,202010,2020-10-17,2020-10-17 06:00:00,2020101706,10.0,6.0,0.0,0.0
2020,202010,2020-10-17,2020-10-17 07:00:00,2020101707,19.0,8.0,0.0,0.0
2020,202010,2020-10-17,2020-10-17 08:00:00,2020101708,12.0,12.0,1.0,0.0
2020,202010,2020-10-17,2020-10-17 09:00:00,2020101709,9.0,3.0,0.0,0.0
2020,202010,2020-10-17,2020-10-17 10:00:00,2020101710,0.0,6.0,0.0,0.0
2020,202010,2020-10-17,2020-10-17 13:00:00,2020101713,0.0,1.0,0.0,1.0
2020,202010,2020-10-17,2020-10-17 14:00:00,2020101714,0.0,1.0,1.0,0.0
